uid,object_id,seen,description
42b4e737-fe14-4a61-bd09-047e8872a3dc,19,yes,Kendama 
42b4e737-fe14-4a61-bd09-047e8872a3dc,1,yes,This reminds me of a mushroom 
42b4e737-fe14-4a61-bd09-047e8872a3dc,28,no,There are two rounded rectangular prisms in the middle of two half-circular prisms
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,20,no,looks like a toy for kids
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,11,no,looks like a piece to a necklace
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,16,yes,Looks like a house
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,4,yes,look like stairs
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,21,no,This looks like two Z's combined
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,25,yes,this is a road sign
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,10,no,this looks like a circle with 5 nobs on it
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,6,no,looks like a circle with an rx bar and piece of chocolate on it
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,7,no,but looks like tree with metal pole in it
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,29,yes,looks like an engagement ring
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,12,no,looks like a rocket ship
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,3,no,looks like a dradel without a tip
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,5,no,looks like a toy
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,24,yes,necklace
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,22,no,this looks like a ceiling fan 
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,18,no,a surfboard with half an apple in it
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,1,yes,a rainbow
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,2,yes,chess pawn
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,17,yes,looks like fireworks in a box
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,15,no,looks like a star
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,28,no,looks like two pieces of gum 
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,19,yes,looks like a kandama
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,26,no,looks like a grape with suction cups
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,27,yes,looks like the face of the villain in a movie i saw a while ago
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,23,no,looks like a building on the chicago skyline
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,30,no,looks like a person with a 4-leaf clover going through them
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,9,yes,looks like a cottage
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,13,yes,looks like an outdoor bar
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,14,yes,looks like horse stables
be4aa98b-7e44-4b4f-b5c5-8f21ba34f98e,8,yes,looks like quidditch 
1164138b-cb1c-47bc-9aae-49f74b8ba996,10,yes,toy
1164138b-cb1c-47bc-9aae-49f74b8ba996,26,yes,toy
1164138b-cb1c-47bc-9aae-49f74b8ba996,18,no,red and blue shapes intersecting
1164138b-cb1c-47bc-9aae-49f74b8ba996,16,no,red shapes with green and purple
1164138b-cb1c-47bc-9aae-49f74b8ba996,4,yes,steps
1164138b-cb1c-47bc-9aae-49f74b8ba996,12,yes,egg
1164138b-cb1c-47bc-9aae-49f74b8ba996,22,yes,stress ball
1164138b-cb1c-47bc-9aae-49f74b8ba996,23,no,purple and pink shapes
1164138b-cb1c-47bc-9aae-49f74b8ba996,25,yes,eraser
1164138b-cb1c-47bc-9aae-49f74b8ba996,17,no,green shape and yellow shapes
1164138b-cb1c-47bc-9aae-49f74b8ba996,29,yes,ring
1164138b-cb1c-47bc-9aae-49f74b8ba996,5,yes,cone
1164138b-cb1c-47bc-9aae-49f74b8ba996,2,yes,pacifier
1164138b-cb1c-47bc-9aae-49f74b8ba996,1,yes,handle
1164138b-cb1c-47bc-9aae-49f74b8ba996,24,yes,stress ball
1164138b-cb1c-47bc-9aae-49f74b8ba996,19,yes,back roller
1164138b-cb1c-47bc-9aae-49f74b8ba996,28,no,purple and green objects
1164138b-cb1c-47bc-9aae-49f74b8ba996,8,yes,screwdriver
1164138b-cb1c-47bc-9aae-49f74b8ba996,27,yes,pokemon
1164138b-cb1c-47bc-9aae-49f74b8ba996,9,yes,house
1164138b-cb1c-47bc-9aae-49f74b8ba996,14,yes,shed
1164138b-cb1c-47bc-9aae-49f74b8ba996,15,yes,flower
1164138b-cb1c-47bc-9aae-49f74b8ba996,21,yes,butterfly
1164138b-cb1c-47bc-9aae-49f74b8ba996,7,yes,pear
1164138b-cb1c-47bc-9aae-49f74b8ba996,20,no,red shape with beige shapes
1164138b-cb1c-47bc-9aae-49f74b8ba996,11,yes,starfish
1164138b-cb1c-47bc-9aae-49f74b8ba996,6,yes,donut
1164138b-cb1c-47bc-9aae-49f74b8ba996,13,yes,stools
1164138b-cb1c-47bc-9aae-49f74b8ba996,3,no,purple shapes with a yellow center
1164138b-cb1c-47bc-9aae-49f74b8ba996,30,yes,lucky hearts
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,1,no,Arc on top of two intersecting blocks
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,7,no,squash-shaped object thoroughly penetrated horizontally by a cylinder and resting atop a smaller cylinder
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,4,no,Three blocks in a triangular shape with a cylinder penetrating the top block and another cylinder connecting the two bottom blocks
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,27,no,"pentagonal prism resting atop a block, two large objects protruding from the top corners of the prism on opposite sides pointing upwards and outwards"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,26,no,"sphere with three ""legs"" made up of two smushed sphere each"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,19,yes,A top
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,28,no,"two arcs, one above and one below what appear to be two airpod cases with some space in between them"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,12,no,"egg on top of a sphere, both are connected and intersected by either a hexagonal or octagonal shape"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,22,yes,Chromosome
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,10,no,"hourglass shape with larger top than bottom, spheres protruding from the top and each side"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,21,yes,butterfly
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,25,no,"smushed sphere beneath a cylinder, cylinder intersects a block"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,13,no,"long triangular prism with two smaller triangular prisms protruding from each side, topped with two smushed spheres"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,18,no,I cannot comprehend this one
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,2,no,"sphere and hemisphere connected by a cylinder, at the point of connections there are discs"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,30,no,"four heart shapes intersecting and meeting at a center point, there are two sets of overlapping blocks, one on each side"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,11,no,"star shape with a sphere protruding from each inner corner, block in the center"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,3,no,"hexagonal prism with three triangles placed equidistant from each other on its face, another hexagonal prism protruding from the point where the triangles meet"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,17,no,rock with three blocks atop it
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,20,yes,mushroom
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,9,yes,house
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,5,yes,man
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,15,yes,virus
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,23,no,blocky triangle with a prism protruding from each of the triangles sides
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,16,no,"two pentagonal prisms separated by a block, weirdly smushed cylinders protruding from both ends"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,8,no,"block on top of another block, the above block is being consumed by a circle with a pentagonal cutout"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,14,yes,brush
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,29,no,"ring with a cube on two opposite side intersecting the ring, gemstone on top"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,6,no,"almost a complete circle, one side of the top is replaced with two blocks stacked on top of each other"
9bfd495b-7b1e-4ebf-9c27-63137ae52ae3,24,no,sideways cylinder with two smushed cylinders protruding upwards from each side
574bec0e-c267-4110-80df-faacf390ba89,15,no,Several pills connected in an asterisk orientation and is symmetrical.
574bec0e-c267-4110-80df-faacf390ba89,7,no,"A figure with a wider body, cylindrical arms and a cylinder for the legs."
574bec0e-c267-4110-80df-faacf390ba89,4,no,"Three cubes stacked staggering with two cubes on the bottom and one cube ontp of both bottom cubes, with a cylinder through the bottom two cubes and a circular button on the side of the top cube."
574bec0e-c267-4110-80df-faacf390ba89,22,no,A x shape where the ends of the x are rounded.
574bec0e-c267-4110-80df-faacf390ba89,6,no,"An ""o"" shape with a small cut out section that has a horizontal flat rectangle and a triangle ontop."
574bec0e-c267-4110-80df-faacf390ba89,2,yes,A dumbell for fitness.
574bec0e-c267-4110-80df-faacf390ba89,9,yes,A house with two windows.
574bec0e-c267-4110-80df-faacf390ba89,17,no,Three identical diamond shapes that are inserted into a more circular geometric half circle.
574bec0e-c267-4110-80df-faacf390ba89,18,no,A symmetrical object with two objects intersecting. The horizontally intersecting object looks like two round edged triangles that are connected at the base. The more vertical intersecting object looks like two half circles that are connected at the straight edge.
574bec0e-c267-4110-80df-faacf390ba89,16,yes,A dumbell of a fitness tool.
574bec0e-c267-4110-80df-faacf390ba89,28,no,Two rounded rectangles that have a half circle ontop and a half circle on the bottom. The half circles are oriented such that from one side they form a disconnected circle (i.e the flat sides face each other).
574bec0e-c267-4110-80df-faacf390ba89,20,no,A base object that looks like a pencil tip with a rounded bottom. Four geometric knobs intersect the pencil tip spaced evenly around the tip.
574bec0e-c267-4110-80df-faacf390ba89,10,no,An object reminiscent of an upside down vase with four spheres intersecting the wider portion of the vase spaced evenly around the object horizontally. One sphere intersects the bottom of the vase. 
574bec0e-c267-4110-80df-faacf390ba89,1,no,A rainbow looking shape that is placed on top of a rounded wide rectangle. The rounded wide rectangle is intersected perpendicularly in the horizontal direction by two half circles.
574bec0e-c267-4110-80df-faacf390ba89,11,yes,A sparkle or a star.
574bec0e-c267-4110-80df-faacf390ba89,23,no,"A triangle that is hollow, with the tip pointing down. The triangle has three objects touching it, with one on either outwards facing side. Those three objects are rounded rectangles."
574bec0e-c267-4110-80df-faacf390ba89,3,no,A six sided hexagon with three evenyl spaced thin triangles on one side and a smaller hexagon placed on top of the triangles.
574bec0e-c267-4110-80df-faacf390ba89,29,yes,A ring.
574bec0e-c267-4110-80df-faacf390ba89,21,no,A flattened hourglass shape that has two slightly rounded vertical rectangles on either side.
574bec0e-c267-4110-80df-faacf390ba89,27,no,A hexagon with a smaller square touching the bottom of the hexagon. The hexagon has two attachments at an 45 degree angle that loop like six sided vertically long gems.
574bec0e-c267-4110-80df-faacf390ba89,5,no,"A half sphere on the ground, with a cylinder structure intersecting the middle, and a progressively wider cylinder touching the cylinder, and a pencil tip shape touching the wider cylinder. All objects are aligned at the center of the half sphere."
574bec0e-c267-4110-80df-faacf390ba89,8,yes,A bolt.
574bec0e-c267-4110-80df-faacf390ba89,30,no,Two four leaf clover shapes intersecting in the middle perpendicularly. An additional cylindrical shape with ridges at each end intersecting through the other axis.
574bec0e-c267-4110-80df-faacf390ba89,26,no,"A sphere with three legs. The sphere sits on the ground supported by one leg, with other legs spaced at around 30 degrees to the top. Each leg has a flatter circle shape and a larger squished sphere shape ontop."
574bec0e-c267-4110-80df-faacf390ba89,13,no,"A triangular prism laying with the longest side on the ground. The triangular tip side of the prism is flattened, and has two m & m shapes on top spaced evenly. On the other two sides, a triangular prism touches either side."
574bec0e-c267-4110-80df-faacf390ba89,25,no,A flattened sphere with an intersecting cylinder with a rounded top. A slightly sounded rectangle intersects the top of the round cylinder.
574bec0e-c267-4110-80df-faacf390ba89,24,no,A cylinder with either flat circle side connected to a slanted rounded cylinder at a 45 degree angle.
574bec0e-c267-4110-80df-faacf390ba89,19,no,"A cylinder with a hourglass intersecting its middle, and a rounded band intersecting those two objects."
574bec0e-c267-4110-80df-faacf390ba89,12,no,A small sphere with a longer oblate egg shaped sphere on top. Connecting the two round objects are two half hollow hexagons.
574bec0e-c267-4110-80df-faacf390ba89,14,no,Three rectangular prisms with a flat roof shape on top and a rounded diamond on the roof shape.
af89952d-3d02-41da-98e2-2cf702673c3c,22,yes,X or chromosomes
af89952d-3d02-41da-98e2-2cf702673c3c,15,yes,asterisk
af89952d-3d02-41da-98e2-2cf702673c3c,27,yes,battle bot from big hero 6
af89952d-3d02-41da-98e2-2cf702673c3c,21,yes,hourglass for screen time on macbook
af89952d-3d02-41da-98e2-2cf702673c3c,5,yes,suspicious plug
af89952d-3d02-41da-98e2-2cf702673c3c,30,no,3d four leaf clover
af89952d-3d02-41da-98e2-2cf702673c3c,9,no,house or person with no head
af89952d-3d02-41da-98e2-2cf702673c3c,24,no,macaroni in a donut
af89952d-3d02-41da-98e2-2cf702673c3c,18,no,1/4 of circles on top of and below two triangles
af89952d-3d02-41da-98e2-2cf702673c3c,19,no,kebab
af89952d-3d02-41da-98e2-2cf702673c3c,14,no,tissue box with 3 rectangular prism bases
af89952d-3d02-41da-98e2-2cf702673c3c,1,no,macaroni shape on top of half an oblong with an oval inside
af89952d-3d02-41da-98e2-2cf702673c3c,11,yes,star
af89952d-3d02-41da-98e2-2cf702673c3c,16,yes,dumbbell
af89952d-3d02-41da-98e2-2cf702673c3c,28,no,two airpod cases splitting a circle in half
af89952d-3d02-41da-98e2-2cf702673c3c,25,yes,hammer
af89952d-3d02-41da-98e2-2cf702673c3c,26,no,sphere with 2 donut shapes stacked 3 times
af89952d-3d02-41da-98e2-2cf702673c3c,7,no,tree with a cylinder horizontal through the leaves
af89952d-3d02-41da-98e2-2cf702673c3c,8,no,hexagon in a circle on a stick
af89952d-3d02-41da-98e2-2cf702673c3c,23,no,inverted triangle with 3 rounded rectangles on the sides 
af89952d-3d02-41da-98e2-2cf702673c3c,4,no,3 cubes with cylinders in them
af89952d-3d02-41da-98e2-2cf702673c3c,13,no,triangular prism with triangle prisms on the sides and two mochis on the top
af89952d-3d02-41da-98e2-2cf702673c3c,12,no,egg on a sphere with handles
af89952d-3d02-41da-98e2-2cf702673c3c,20,no,cone with a rounded bottom and 4 nuts sticking out of the cone
af89952d-3d02-41da-98e2-2cf702673c3c,3,no,hexagon with 3 triangles and a smaller hexagon
af89952d-3d02-41da-98e2-2cf702673c3c,2,no,sphere with a flat circle and a cyclinder another flat circle and a semisphere
af89952d-3d02-41da-98e2-2cf702673c3c,10,yes,nautical helmet 
af89952d-3d02-41da-98e2-2cf702673c3c,6,no,ring with a snack bag shape and chip on top
af89952d-3d02-41da-98e2-2cf702673c3c,17,no,geodes  or bowsers shell
af89952d-3d02-41da-98e2-2cf702673c3c,29,no,ring with 2 cubes in it and a diamond on top
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,13,no,The object is a trapezoidal prism with two triangular prisms stretched along its non-parallel faces. There are two half spheres that appear to be melting on its top.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,22,no,"The object seems like an X, but with slightly oblong spheres at each end."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,18,no,"A section that appears to be like an infinity sign, but more pointed, is intersected by a shape that looks somewhat like a coffee bean."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,27,yes,It looks like a buckle with 2 straps.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,29,no,"A ring bisects identically sized cubes that are on opposite ends of the ring. Between them is another cube-like object, but with a trapezoidal prism as its top."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,21,no,An hourglass shape intersects a rectangular prism with rounded edges and tops.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,15,yes,"It looks like an asterisk, although it is 3-dimensional."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,4,no,"A pole is capped by a cube at each end, somewhat like a barbell. The two cube caps are connected by a rectangular prism, through which another, shorter pole passes through."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,9,no,"A rectangular prism is capped by a triangular prism with a rounded top. This prism has thinner, also rounded prisms sticking out of its sides."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,16,yes,It looks like a barbell with caps at the ends to prevent the weights from sliding off.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,14,no,"3 rectangular prisms with rounded edges, and a slight, raised prism shape at their ends, supports a flat triangular prism with a rectangular base. There is an oblong shape embedded into the top of the prism"
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,3,no,"A hexagonal prism has 3 triangles set on one side, each of which are equidistant along the hexagon. A smaller hexagon sits above all of these, centered within the larger one."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,30,no,"An elongated 4-leaf clover-like shape is bisected by a somewhat more compact 4-leaf clover. At the sides of the longer clover, where the shape is pinched, sits another ""leaf"" of the clover, but with more ridges."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,1,no,"A boat-like shape appears to be the base of the object. It has a half-cylinder on each of its long sides. A curved, handle-like shape overarches the entire structure."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,6,no,"A thick ring with a tiny hole has around a quarter cut out of it by a rectangular prism, which has a raised prism shape at its ends. On top of the rectangular prism is a triangular prism with a square base."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,24,no,"A donut shape has an angled, cylindrical shape sticking out of each side, which forms a wide V shape."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,25,yes,It looks like a hammer with a sturdy base
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,20,no,"A 4-sided conical shape with a rounded base has smaller, stouter cylindrical shapes sticking out of each ""edge."""
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,19,no,"A cylindrical pole runs through an hourglass shape, which has a donut shape sitting in the pinched center."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,8,no,"A donut shape with a pentagonal cut out sits atop a hexagonal base. At the bottom of the donut, where it meets the hexagon, is a flat base, oval shape that extends up into the donut."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,11,yes,It looks like a shuriken.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,23,yes,A buckle for a harness.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,7,no,A pear shape sits on top of a cylindrical base. The pear has another cylinder running through the larger section.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,10,no,"A bulbous shape with a flared, flat base has a half-sphere embedded into its top, and 4 more half-spheres at equal distances around its widest part."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,17,no,A turtle-shell like shape has 3 diamond crystal-like protrusions in a straight line along its top.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,26,no,"A sphere has 3 stout ""legs"" that each have 2 short segments."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,28,no,2 rounded square prisms are connected by half cylinders on their top and bottoms.
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,5,no,"A flattened half-sphere with a flat base supports a stack of 3 conical shapes, which each get wider."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,2,no,"A cylinder is capped by a circle at each end, which each has a sphere."
3d9bd42f-5753-473a-bc9a-3da26c71a7ea,12,no,"A sphere with an oblong, egg-like shape on top are connected by 2 hexagonal-shaped handles."
67806557-4bfd-44a9-aa37-b0efeab37da8,24,no,it is a donut shaped object with a green tube in the shape of a V going through the center
67806557-4bfd-44a9-aa37-b0efeab37da8,15,yes,it looks  like a flower
67806557-4bfd-44a9-aa37-b0efeab37da8,6,no,it is a partial O with a box on top of the missing piece and a triangle on top of the box
67806557-4bfd-44a9-aa37-b0efeab37da8,4,yes,"There are three boxes, with two spread apart and the third box sitting on top of the two other boxes. There is a tube connecting the two boxes on the bottom. There is also a tube going through the top box."
